HiRISKDB_ID,Name,Type,Category,Latitude,Longitude,min Elevation,Elevation,max Elevation,Country,Data owner/Data manager,Manager email,Data Access Quality,Data Access (URL),Data Publication,Activity,Physical Variables,Socioeconomic dimensions,Hazard data,Start Date,End Date,Temporal frequency (highest)
IN023440400,PITHORAGARH,Single,Climate,29.58,80.22,,1646,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1968,daily
IN023440600,CHAUKURI,Single,Climate,29.75,80.25,,2286,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1968,daily
IN023440700,BERINAG,Single,Climate,29.77,80.05,,1676,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1968,daily
IN023440800,ASKOTE,Single,Climate,29.77,80.33,,1468,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1968,daily
IN023440900,DHARCHULA,Single,Climate,29.85,80.533,,817,,India,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P",,,1959,2020,daily
IN023480101,HARDWAR MAYAPUR,Single,Climate,29.95,78.17,,299,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1968,daily
IN023521200,TEHRI-GARHWAL,Single,Climate,30.38,78.5,,676,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN023521300,NARENDRANAGAR,Single,Climate,30.17,78.3,,1030,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN023521500,DHANOLTI,Single,Climate,30.43,78.25,,2135,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN023521600,KEERTINAGAR,Single,Climate,30.2,78.75,,520,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN023521700,DEOPRAYAG,Single,Climate,30.15,78.6,,556,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN023522000,MUKHIM,Single,Climate,30.58,78.48,,1981,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1957,1970,daily
IN023522100,TEHRI,Single,Climate,30.4,78.483,,899,,India,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Active,"T, P",,,1998,2024,daily
IN023541400,UTTAR KASHI,Single,Climate,30.73,78.45,,1170,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN023542800,RAJGARHI,Single,Climate,30.83,78.28,,1774,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1968,daily
IN024050100,DARJEELING,Single,Climate,27.05,88.267,,2128,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Unknown,"T, P",,,1901,2022,daily
IN024050200,KALIMPONG,Single,Climate,27.07,88.47,,1209,,India,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P",,,1921,2022,daily
IN024050400,KURSEONG,Single,Climate,26.88,88.28,,1476,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1970,daily
IN024050500,MONGPOO,Single,Climate,26.92,88.5,,607,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1970,daily
IN024080600,BUXA,Single,Climate,26.77,89.58,,752,,India,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1901,1968,daily
KZ_2_00001,Tuyuksu,Network,"Climate, Hydrology, Cryosphere",43.31,76.87,480,,3770,Kazakhstan,Vassiliy Kapitsa,vasil.geo@mail.ru,AVAILABLE,https://research.reading.ac.uk/central-asia-mountain-observatory/our-observatories/tuyuksu/,,Active,"T, P, Q, RH, RAD, W, SD, MB",NA,NA,1957,2024,hourly
KZ_2_00002,Chon Kyzyl Su,Network,"Climate, Hydrology, Cryosphere",42.3,78.09,480,,3745,Kazakhstan,Rysbek Satylkanov,r.satylkanov@gmail.com,AVAILABLE,https://research.reading.ac.uk/central-asia-mountain-observatory/our-observatories/chon-kyzyl-suu/,,Active,"T, P, Q, RH, RAD, W, SD, MB",NA,NA,1948,2024,hourly
KG_2_00001,Ala Archa,Network,"Climate, Hydrology, Cryosphere",42.65,74.4964,663,,4049,Kyrgyzstan,Ryskul Usubaliev,r.usubaliev@caiag.kg,AVAILABLE,https://research.reading.ac.uk/central-asia-mountain-observatory/our-observatories/ala-archa/,,Active,"T, P, Q, RH, RAD, W, SD, MB",NA,NA,2009,2024,hourly
UZ_2_00001,Pskem,Network,"Climate, Hydrology, Cryosphere",41.85,70.35,925,,3443,Uzbekistan,Maxim Petrov,maxpetr1962@gmail.com,AVAILABLE,https://research.reading.ac.uk/central-asia-mountain-observatory/our-observatories/pskem/,,Active,"T, P, Q, RH, RAD, W, SD, MB",NA,"landslide, DF",1931,2024,hourly
367850,ZHANSUGUROV,Single,Climate,45.383,79.5,,628,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2013,2022,daily
368430,KOK-SU,Single,Climate,44.633,78.75,,1114,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1961,2022,daily
368710,KARASAYSKY,Single,Climate,43.183,76.75,,810,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2013,2022,daily
368720,ALMATY,Single,Climate,43.352,77.041,,680.9,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,2006,2022,daily
368770,PRUDKY,Single,Climate,43.167,76.05,,992,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1963,1997,daily
368850,ISSYK,Single,Climate,43.35,77.467,,1098,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2022,daily
368890,TURGEN,Single,Climate,43.383,77.55,,979.9,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2022,daily
368940,MALIBAY,Single,Climate,43.483,78.4,,870,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2022,daily
369050,PODGORNOJE,Single,Climate,43.317,79.483,,1273,,Kazakhstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,2022,daily
KZ000036786,SARKAND,Single,Climate,45.417,79.933,,1113,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
KZ000036796,LEPSINSK,Single,Climate,45.5,80.6,,1012,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1991,daily
KZ000036806,JALANACKOL',Single,Climate,45.6,82.1,,385,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1961,1991,daily
KZ000036843,TEKELY,Single,Climate,44.8,79,,1722,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1966,1991,daily
KZ000036846,KUGALI,Single,Climate,44.467,78.667,,1385,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1918,2024,daily
KZ000036870,ALMATY,Single,Climate,43.2331,76.9331,,851,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1915,2024,daily
KZ000036879,BOL'SOE-ALMAATINSKOE-OZERO,Single,Climate,43.1,76.9,,2501,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KZ000036880,ALATIY-AMC,Single,Climate,43.2,77,,681,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1966,1991,daily
KZ000036884,"ALMA-ATA,MEDEO",Single,Climate,43.2,77,,1712,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1963,daily
KZ000036885,ISSIK,Single,Climate,43.4,77.5,,1098,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1937,1991,daily
KZ000036887,VERCNIY-GOREL'NIK,Single,Climate,43.1,77.1,,2268,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1937,1991,daily
KZ000036888,UST'-GOREL'NIK,Single,Climate,43.1,77.2,,1943,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KZ000036889,MINJILKY,Single,Climate,43,77.1,,3017,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KZ000036897,ASSY,Single,Climate,43.317,78.25,,2216,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Unknown,"T, P, SD",,,1955,2022,daily
KZ000036907,KEGEN,Single,Climate,43,79.2,,1845,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1947,1991,daily
KZ000036952,SARYDJAS,Single,Climate,42.9,79.6,,1956,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1955,1991,daily
KZ000038338,CUULDAK,Single,Climate,42.3,70.4,,1947,,Kazakhstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1966,1991,daily
369260,CHON-SARY-OY,Single,Climate,42.6,76.917,,1596,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,Defunct,"T, P",NA,NA,1961,1962,daily
369340,COLPON-ATA,Single,Climate,42.65,77.1,,1645,,Kyrgyzstan,ISD,,EXT_NET,"https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global, https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily",,Defunct,"T, P",NA,NA,1936,1997,daily
369440,KYZYL-SUU,Single,Climate,42.35,78.35,,1769,,Kyrgyzstan,ISD,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,,"T, P",NA,NA,1959,2018,daily
369480,BOLSAJA KZYL,Single,Climate,42.2,78.2,,1719,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,1997,daily
369830,DARHAN,Single,Climate,42.317,77.9,,1700,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1960,1997,daily
369850,KARAKOLKA,Single,Climate,41.483,77.4,,3080,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1960,1997,daily
369940,AK-SYJRAK,Single,Climate,41.817,78.733,,3540,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,1997,daily
383520,BELOVODSKOE,Single,Climate,42.85,74.1,,726,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,Defunct,"T, P",NA,NA,1959,1997,daily
383530,BISHKEK,Single,Climate,42.85,74.533,,760,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,Unknown,"T, P",NA,NA,1946,2022,daily
384660,TERS,Single,Climate,41.667,70.717,,1759,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1959,1996,daily
386280,KOKMAGDAY,Single,Climate,40.25,74,,,,Kyrgyzstan,ISD,,EXT_NET,https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global,,,"T, P",NA,NA,1960,1963,daily
KG_EWS_00001,Teztor,EWS,GLOF,42.54,74.43,,3550,,Kyrgyzstan,,,NA,,10.1007/s10346-017-0862-3,Active,Q,NA,GLOF,2011,2024,NA
KG000036911,TOKMAK,Single,Climate,42.833,75.283,,817,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
KG000036914,ISIK-ATA,Single,Climate,42.7,75,,1031,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000036915,YUBILEYNAYA,Single,Climate,42.6,75.6,,2360,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1969,1991,daily
KG000036919,KOCKORKA,Single,Climate,42.2,75.7,,1812,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KG000036921,SABDAN,Single,Climate,42.7,76.1,,1533,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1902,1991,daily
KG000036927,RYBACJE,Single,Climate,42.467,76.183,,1660,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"T, P, SD",,,1936,1998,daily
KG000036937,BOKONBAEVO,Single,Climate,42.1,77,,1800,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1991,daily
KG000036938,TAMGA-IN-KIRGIZ,Single,Climate,42.167,77.533,,1690,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"T, P, SD",,,1936,1989,daily
KG000036941,BALBAY,Single,Climate,42.8,78.3,,1647,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KG000036943,SAN-TAS,Single,Climate,42.7,78.9,,2320,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1962,1991,daily
KG000036945,TEPLOKLUCHENKA,Single,Climate,42.5,78.5,,1792,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1987,daily
KG000036948,PRZHEVALSK,Single,Climate,42.5,78.43,,1716,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1881,1991,daily
KG000036953,NARYNKOL,Single,Climate,42.733,80.167,,1807,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1947,2024,daily
KG000036954,CHON-ASHU,Single,Climate,42.4,79,,2800,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1991,daily
KG000036957,KO'JLU,Single,Climate,42.2,79,,2800,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1950,1991,daily
KG000036963,DOLON PASS,Single,Climate,41.8,75.767,,3040,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P, SD",,,1946,1998,daily
KG000036967,ORTO-SIRT,Single,Climate,41,75.1,,2800,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1991,daily
KG000036969,AT-BASY,Single,Climate,41.2,75.8,,2025,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000036971,KARA-KUJUR,Single,Climate,41.9,76.3,,2800,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KG000036974,NARYN,Single,Climate,41.4331,76,,2041,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Active,"T, P, SD",,,1913,2024,daily
KG000036982,TIAN-SHAN,Single,Climate,41.883,78.233,,3639,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1930,2024,daily
KG000036983,UC'-KOSKON,Single,Climate,41.8,78.7,,2884,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000036992,AK-SAY,Single,Climate,40.9,76.3,,3135,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1981,1991,daily
KG000036994,CATIR-KUL',Single,Climate,40.6,75.3,,3540,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1940,1991,daily
KG000038342,KIZIL-ADIR,Single,Climate,42.7,71.6,,924,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000038345,TALAS,Single,Climate,42.517,72.217,,1218,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
KG000038346,ORTOK,Single,Climate,42.5,72.7,,2190,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1972,1989,daily
KG000038349,IT-AGAR,Single,Climate,42.2,72.9,,2011,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1991,daily
KG000038350,ALA-ARCHA,Single,Climate,42.5,74.5,,2953,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1973,daily
KG000038351,ALA-BEL',Single,Climate,42.2,73,,3214,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1961,1987,daily
KG000038353,BISHKEK,Single,Climate,42.83,74.58,,756,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1936,2024,daily
KG000038354,CHON-ARIK,Single,Climate,42.7,74,,1108,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1989,daily
KG000038355,BAI'TYK,Single,Climate,42.7,74.5,,1580,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KG000038356,CHON-SHORGO,Single,Climate,42.3,74.1,,2480,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1987,daily
KG000038357,AK-TAS,Single,Climate,42.5,73.1,,2150,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000038358,SUSAMYR,Single,Climate,42.15,73.983,,2092,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,"T, P, SD",,,1936,1998,daily
KG000038359,TUYA-ASHU,Single,Climate,42.4,73.8,,3225,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000038471,CATKAL RIVER,Single,Climate,41.9,71.35,,1937,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P, SD",,,1936,2002,daily
KG000038472,PACA-ATA,Single,Climate,41.6,71.7,,1531,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1914,1991,daily
KG000038473,TOKTOGUL-IN-KIRGIZ,Single,Climate,41.833,72.867,,1082,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Active,"T, P, SD",,,1959,2024,daily
KG000038474,URTA-TOKAISKOE,Single,Climate,41.367,71.45,,1120,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P",,,1959,1987,daily
KG000038476,AK-TERK,Single,Climate,41.3,72.8,,1748,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1991,daily
KG000038482,CAEK,Single,Climate,41.9,74.5,,1653,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1961,1991,daily
KG000038483,AT-OYNOK,Single,Climate,41.6,74.5,,3040,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1959,1991,daily
KG000038486,AL'PLAGER',Single,Climate,42.6,74.5,,2428,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1978,1991,daily
KG000038487,DZHERGITAL,Single,Climate,41.1,73.23,,1198,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1936,1989,daily
KG000038488,CAAR-TAS,Single,Climate,41,73.8,,2749,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1960,1991,daily
KG000038489,BAETOVO,Single,Climate,41.2,75,,2000,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1961,1991,daily
KG000038610,NOOKAT,Single,Climate,40.3,72.6,,1325,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1963,1991,daily
KG000038619,50LET_OKTYABRYA,Single,Climate,40.2,71.9,,920,,Kyrgyzstan,GHCNd,,EXT_NET,https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,,Defunct,P,,,1977,1991,daily
KG000038623,ARPA,Single,Climate,40.8,74.9,,3000,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P",,,1959,1991,daily
KG000038627,GULCA,Single,Climate,40.317,73.55,,1555,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,"T, P, SD",,,1938,1992,daily
KG000038628,KIZIL-JAR,Single,Climate,40.2,74.3,,2230,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1946,1991,daily
KG000038722,ISFANA,Single,Climate,39.8,69.5,,1300,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1958,1991,daily
KG000038732,TANGI-VORUH,Single,Climate,39.9,70.6,,1311,,Kyrgyzstan,GHCNd,,EXT_NET,"https://www.ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily, https://data.cnra.ca.gov/dataset/integrated-surface-dataset-global",,Defunct,P,,,1959,1988,daily
